Date,Investor_ID,Cash_Balance,Stock_Value,Total_Equity,Qty_AEL,Qty_CFIN,Qty_COMB,Qty_DFCC,Qty_DIAL,Qty_HAYL,Qty_HHL,Qty_HNB,Qty_JKH,Qty_LFIN,Qty_LIOC,Qty_LOFC,Qty_MELS,Qty_NDB,Qty_NTB
2021-09-10,INV_05,100993.28,1074738.68,1175731.96,1026,939,828,1714,5932,1017,939,570,877,3503,6934,10981,1507,666,247
2021-09-13,INV_05,85699.87,1081640.09,1167339.95,1026,939,828,1714,7841,1017,939,570,877,3503,6934,10981,1507,666,247
2021-09-14,INV_05,90895.07,1073399.56,1164294.63,769,939,828,1714,7841,1017,939,570,877,3503,6934,10981,1507,666,247
2021-09-15,INV_05,130042.09,1045281.61,1175323.7,769,939,828,1714,7841,1017,939,570,877,2627,6934,10981,1507,666,247
2021-09-16,INV_05,130042.09,1043324.31,1173366.4,769,939,828,1714,7841,1017,939,570,877,2627,6934,10981,1507,666,247
2021-09-17,INV_05,143113.78,1015670.4,1158784.18,769,939,828,1714,7841,1017,939,570,877,2627,6934,10981,1130,666,247
2021-09-20,INV_05,170894.59,987608.98,1158503.57,769,939,828,1714,7841,1017,939,570,657,2627,6934,10981,1130,666,247
2021-09-21,INV_05,184066.46,967757.71,1151824.16,769,939,621,1714,7841,1017,939,570,657,2627,6934,10981,1130,666,247
2021-09-22,INV_05,156264.35,994304.23,1150568.57,769,939,621,1714,7841,1017,939,807,657,2627,6934,10981,1130,666,247
2021-09-23,INV_05,156264.35,1003367.72,1159632.07,769,939,621,1714,7841,1017,939,807,657,2627,6934,10981,1130,666,247
2021-09-24,INV_05,132612.52,1031666.06,1164278.57,769,939,621,1714,7841,1017,939,807,657,3155,6934,10981,1130,666,247
2021-09-27,INV_05,112528.39,1073770.91,1186299.31,769,939,621,1714,10348,1017,939,807,657,3155,6934,10981,1130,666,247
2021-09-28,INV_05,132654.92,1052056.31,1184711.23,769,939,621,1714,7761,1017,939,807,657,3155,6934,10981,1130,666,247
2021-09-29,INV_05,143659.52,1047437.51,1191097.03,769,939,621,1714,7761,1017,939,807,657,3155,6934,10981,847,666,247
2021-09-30,INV_05,121920.59,1073738.88,1195659.46,769,939,621,1714,7761,1017,939,991,657,3155,6934,10981,847,666,247
2021-10-01,INV_05,147203.01,1051659.12,1198862.13,769,939,621,1714,7761,1017,939,991,657,3155,6934,8235,847,666,247
2021-10-04,INV_05,124910.38,1090410.38,1215320.76,769,939,621,1714,7761,1017,939,991,657,3660,6934,8235,847,666,247
2021-10-05,INV_05,155956.9,1054918.08,1210874.98,769,939,621,1714,7761,1017,939,991,657,3660,5200,8235,847,666,247
2021-10-06,INV_05,132334.01,1089902.58,1222236.59,769,939,621,1714,7761,1017,939,991,657,3660,5200,10697,847,666,247
2021-10-07,INV_05,112315.72,1131670.97,1243986.68,769,939,621,1714,7761,1017,939,991,657,3660,5200,10697,847,666,632
2021-10-08,INV_05,137474.09,1106554.73,1244028.82,769,939,621,1714,7761,1017,939,991,657,3660,5200,8022,847,666,632
2021-10-11,INV_05,116685.94,1135554.16,1252240.1,769,939,621,1714,7761,1273,939,991,657,3660,5200,8022,847,666,632
2021-10-12,INV_05,120587.4,1132025.79,1252613.19,576,939,621,1714,7761,1273,939,991,657,3660,5200,8022,847,666,632
2021-10-13,INV_05,162515.73,1078059.0,1240574.73,576,939,621,1714,7761,1273,939,991,657,2745,5200,8022,847,666,632
2021-10-14,INV_05,162515.73,1083270.26,1245785.98,576,939,621,1714,7761,1273,939,991,657,2745,5200,8022,847,666,632
2021-10-15,INV_05,187174.21,1054091.52,1241265.72,576,939,621,1714,7761,954,939,991,657,2745,5200,8022,847,666,632
2021-10-18,INV_05,187174.21,1062767.15,1249941.36,576,939,621,1714,7761,954,939,991,657,2745,5200,8022,847,666,632
2021-10-19,INV_05,187174.21,1062767.15,1249941.36,576,939,621,1714,7761,954,939,991,657,2745,5200,8022,847,666,632
2021-10-20,INV_05,187174.21,1062767.15,1249941.36,576,939,621,1714,7761,954,939,991,657,2745,5200,8022,847,666,632
2021-10-21,INV_05,187174.21,1064083.09,1251257.3,576,939,621,1714,7761,954,939,991,657,2745,5200,8022,847,666,632
2021-10-22,INV_05,158820.84,1088498.79,1247319.63,576,939,621,1714,7761,954,939,991,657,3345,5200,8022,847,666,632
2021-10-25,INV_05,169296.29,1075345.46,1244641.76,576,939,465,1714,7761,954,939,991,657,3345,5200,8022,847,666,632
2021-10-26,INV_05,177072.14,1072448.83,1249520.97,576,939,465,1714,7761,954,939,991,657,3345,5200,8022,847,666,474
2021-10-27,INV_05,150276.27,1112066.21,1262342.48,576,939,465,2203,7761,954,939,991,657,3345,5200,8022,847,666,474
2021-10-28,INV_05,127547.58,1144761.6,1272309.17,576,939,465,2203,7761,954,939,991,657,3345,5200,8022,847,666,929
2021-10-29,INV_05,144458.19,1123460.62,1267918.82,576,704,465,2203,7761,954,939,991,657,3345,5200,8022,847,666,929
2021-11-01,INV_05,152377.42,1106405.14,1258782.56,576,704,348,2203,7761,954,939,991,657,3345,5200,8022,847,666,929
2021-11-02,INV_05,129309.78,1131497.85,1260807.63,576,704,348,2203,7761,954,939,991,657,3345,5200,8022,847,666,1390
2021-11-03,INV_05,129309.78,1136061.93,1265371.71,576,704,348,2203,7761,954,939,991,657,3345,5200,8022,847,666,1390
2021-11-04,INV_05,162409.18,1102628.2,1265037.38,576,704,348,2203,7761,954,939,743,657,3345,5200,8022,847,666,1390
2021-11-05,INV_05,137842.53,1135375.77,1273218.31,576,704,348,2203,7761,954,939,743,657,3345,5200,8022,847,1046,1390
2021-11-08,INV_05,117015.62,1215778.46,1332794.08,576,704,348,2203,7761,954,939,743,657,3345,5200,8022,847,1369,1390
2021-11-09,INV_05,134258.29,1172826.01,1307084.3,576,704,348,2203,7761,954,939,743,657,3345,5200,8022,847,1369,1042
2021-11-10,INV_05,114030.95,1212990.01,1327020.97,576,704,348,2203,7761,954,939,885,657,3345,5200,8022,847,1369,1042
2021-11-11,INV_05,96845.37,1265545.18,1362390.56,576,704,348,2203,7761,954,939,885,773,3345,5200,8022,847,1369,1042
2021-11-12,INV_05,82226.64,1304143.68,1386370.32,576,704,348,2477,7761,954,939,885,773,3345,5200,8022,847,1369,1042
2021-11-15,INV_05,113979.3,1283953.46,1397932.76,576,704,348,1857,7761,954,939,885,773,3345,5200,8022,847,1369,1042
2021-11-16,INV_05,96739.61,1351724.33,1448463.94,576,704,348,1857,7761,954,939,885,773,3728,5200,8022,847,1369,1042
2021-11-17,INV_05,96739.61,1356281.29,1453020.9,576,704,348,1857,7761,954,939,885,773,3728,5200,8022,847,1369,1042
2021-11-18,INV_05,96739.61,1356281.29,1453020.9,576,704,348,1857,7761,954,939,885,773,3728,5200,8022,847,1369,1042
2021-11-19,INV_05,102375.43,1257145.53,1359520.96,576,704,261,1857,7761,954,939,885,773,3728,5200,8022,847,1369,1042
2021-11-22,INV_05,86872.24,1299106.87,1385979.11,576,704,261,1857,9661,954,939,885,773,3728,5200,8022,847,1369,1042
2021-11-23,INV_05,128323.46,1238222.84,1366546.3,576,704,261,1857,9661,954,939,885,773,2796,5200,8022,847,1369,1042
2021-11-24,INV_05,143871.99,1199930.27,1343802.26,576,704,261,1857,9661,954,704,885,773,2796,5200,8022,847,1369,1042
2021-11-25,INV_05,192726.11,1163173.25,1355899.36,576,704,261,1857,9661,954,704,885,773,2796,5200,6016,847,1369,1042
2021-11-26,INV_05,163530.46,1203186.34,1366716.8,576,704,714,1857,9661,954,704,885,773,2796,5200,6016,847,1369,1042
2021-11-29,INV_05,183727.69,1177808.74,1361536.43,576,704,714,1857,9661,954,704,885,773,2796,5200,6016,847,1026,1042
2021-11-30,INV_05,155896.13,1213983.71,1369879.84,576,704,714,1857,13011,954,704,885,773,2796,5200,6016,847,1026,1042
2021-12-01,INV_05,159706.58,1197855.32,1357561.9,432,704,714,1857,13011,954,704,885,773,2796,5200,6016,847,1026,1042
2021-12-02,INV_05,159706.58,1201547.73,1361254.31,432,704,714,1857,13011,954,704,885,773,2796,5200,6016,847,1026,1042
2021-12-03,INV_05,159706.58,1190940.81,1350647.39,432,704,714,1857,13011,954,704,885,773,2796,5200,6016,847,1026,1042
2021-12-06,INV_05,182940.23,1178658.49,1361598.72,432,704,714,1392,13011,954,704,885,773,2796,5200,6016,847,1026,1042
2021-12-07,INV_05,155283.77,1219767.82,1375051.58,432,1082,714,1392,13011,954,704,885,773,2796,5200,6016,847,1026,1042
2021-12-08,INV_05,186105.24,1190361.51,1376466.75,432,1082,714,1392,13011,954,704,885,773,2796,5200,4512,847,1026,1042
2021-12-09,INV_05,186105.24,1199965.19,1386070.43,432,1082,714,1392,13011,954,704,885,773,2796,5200,4512,847,1026,1042
2021-12-10,INV_05,157953.42,1229994.9,1387948.32,432,1082,1165,1392,13011,954,704,885,773,2796,5200,4512,847,1026,1042
2021-12-13,INV_05,160895.59,1227525.63,1388421.22,324,1082,1165,1392,13011,954,704,885,773,2796,5200,4512,847,1026,1042
2021-12-14,INV_05,136524.31,1286044.82,1422569.14,324,1082,1165,1392,13011,954,704,885,773,2796,5827,4512,847,1026,1042
2021-12-15,INV_05,136524.31,1280578.0,1417102.31,324,1082,1165,1392,13011,954,704,885,773,2796,5827,4512,847,1026,1042
2021-12-16,INV_05,169397.72,1234481.37,1403879.09,324,1082,1165,1392,13011,954,704,885,773,2097,5827,4512,847,1026,1042
2021-12-17,INV_05,143837.76,1274622.17,1418459.92,324,1082,1165,1392,13011,954,704,885,949,2097,5827,4512,847,1026,1042
2021-12-20,INV_05,143837.76,1278390.09,1422227.84,324,1082,1165,1392,13011,954,704,885,949,2097,5827,4512,847,1026,1042
2021-12-21,INV_05,203610.16,1220557.11,1424167.27,324,1082,1165,1392,13011,954,704,885,949,2097,4370,4512,847,1026,1042
2021-12-22,INV_05,172784.86,1326263.59,1499048.45,324,1082,1165,1392,13011,954,704,885,949,2097,4370,5893,847,1026,1042
2021-12-23,INV_05,146637.88,1362054.35,1508692.24,324,1082,1165,1911,13011,954,704,885,949,2097,4370,5893,847,1026,1042
2021-12-24,INV_05,163967.87,1362366.05,1526333.93,324,1082,873,1911,13011,954,704,885,949,2097,4370,5893,847,1026,1042
2021-12-27,INV_05,139160.42,1389162.53,1528322.95,324,1082,873,2411,13011,954,704,885,949,2097,4370,5893,847,1026,1042
2021-12-28,INV_05,139160.42,1385188.97,1524349.39,324,1082,873,2411,13011,954,704,885,949,2097,4370,5893,847,1026,1042
2021-12-29,INV_05,174080.69,1347790.9,1521871.59,324,1082,873,2411,13011,954,704,885,711,2097,4370,5893,847,1026,1042
2021-12-30,INV_05,187463.42,1323847.53,1511310.95,324,1082,654,2411,13011,954,704,885,711,2097,4370,5893,847,1026,1042
2021-12-31,INV_05,187463.42,1335012.73,1522476.15,324,1082,654,2411,13011,954,704,885,711,2097,4370,5893,847,1026,1042
2022-01-03,INV_05,159084.85,1405826.62,1564911.47,1267,1082,654,2411,13011,954,704,885,711,2097,4370,5893,847,1026,1042
2022-01-04,INV_05,184629.29,1392714.28,1577343.57,1267,1082,654,2411,9758,954,704,885,711,2097,4370,5893,847,1026,1042
2022-01-05,INV_05,194638.52,1375362.96,1570001.48,1267,1082,490,2411,9758,954,704,885,711,2097,4370,5893,847,1026,1042
2022-01-06,INV_05,220755.36,1356885.35,1577640.71,1267,1082,490,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-07,INV_05,187314.29,1414165.23,1601479.51,2405,1082,490,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-10,INV_05,187314.29,1415382.86,1602697.14,2405,1082,490,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-11,INV_05,158953.78,1442415.96,1601369.74,3397,1082,490,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-12,INV_05,158953.78,1439683.96,1598637.73,3397,1082,490,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-13,INV_05,181501.28,1411542.22,1593043.51,3397,811,490,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-14,INV_05,154056.38,1438715.39,1592771.78,3397,811,920,2411,9758,954,704,885,533,2097,4370,5893,847,1026,1042
2022-01-17,INV_05,130814.22,1461727.44,1592541.66,3397,811,920,2411,9758,954,704,1086,533,2097,4370,5893,847,1026,1042
2022-01-18,INV_05,111031.21,1534350.82,1645382.03,3397,811,920,2411,9758,954,977,1086,533,2097,4370,5893,847,1026,1042
2022-01-19,INV_05,111031.21,1531159.77,1642190.97,3397,811,920,2411,9758,954,977,1086,533,2097,4370,5893,847,1026,1042
2022-01-20,INV_05,111031.21,1530994.03,1642025.24,3397,811,920,2411,9758,954,977,1086,533,2097,4370,5893,847,1026,1042
2022-01-21,INV_05,94221.84,1543808.55,1638030.39,3397,811,920,2411,9758,1106,977,1086,533,2097,4370,5893,847,1026,1042
2022-01-24,INV_05,114624.01,1512453.85,1627077.86,3397,811,920,2411,7318,1106,977,1086,533,2097,4370,5893,847,1026,1042
2022-01-25,INV_05,114624.01,1481782.14,1596406.15,3397,811,920,2411,7318,1106,977,1086,533,2097,4370,5893,847,1026,1042
2022-01-26,INV_05,126924.65,1451185.27,1578109.92,3397,811,920,2411,7318,1106,977,1086,533,2097,4370,5893,847,1026,781
2022-01-27,INV_05,157555.59,1400823.06,1558378.65,3397,811,920,1808,7318,1106,977,1086,533,2097,4370,5893,847,1026,781
2022-01-28,INV_05,178323.33,1364043.72,1542367.05,3397,811,920,1808,7318,1106,977,1086,399,2097,4370,5893,847,1026,781
2022-01-31,INV_05,151317.54,1416262.28,1567579.82,3397,811,920,1808,7318,1106,977,1086,569,2097,4370,5893,847,1026,781
2022-02-01,INV_05,128457.86,1471220.2,1599678.06,3397,811,920,1808,7318,1106,1323,1086,569,2097,4370,5893,847,1026,781
2022-02-02,INV_05,152867.46,1421421.45,1574288.91,2547,811,920,1808,7318,1106,1323,1086,569,2097,4370,5893,847,1026,781
2022-02-03,INV_05,129719.55,1469635.75,1599355.3,2547,811,920,1808,7318,1106,1323,1086,569,2097,4742,5893,847,1026,781
2022-02-04,INV_05,138875.07,1460387.75,1599262.82,2547,811,920,1808,7318,1106,1323,1086,569,2097,4742,5893,847,1026,585
2022-02-07,INV_05,167758.07,1412619.58,1580377.64,2547,811,920,1808,7318,1106,1323,1086,569,1572,4742,5893,847,1026,585
2022-02-08,INV_05,182394.4,1367696.95,1550091.35,2547,811,920,1808,5488,1106,1323,1086,569,1572,4742,5893,847,1026,585
2022-02-09,INV_05,182394.4,1327347.74,1509742.14,2547,811,920,1808,5488,1106,1323,1086,569,1572,4742,5893,847,1026,585
2022-02-10,INV_05,154794.38,1354629.33,1509423.71,2547,811,920,1808,5488,1106,1323,1086,569,1572,4742,5893,847,1026,1156
2022-02-11,INV_05,168752.12,1360080.96,1528833.09,2547,811,920,1808,5488,1106,1323,1086,569,1572,4742,5893,847,1026,867
2022-02-14,INV_05,168752.12,1363809.25,1532561.38,2547,811,920,1808,5488,1106,1323,1086,569,1572,4742,5893,847,1026,867
2022-02-15,INV_05,143215.67,1392519.16,1535734.82,2547,811,920,1808,5488,1106,1323,1086,569,1572,4742,5893,847,1026,1400
2022-02-16,INV_05,163476.3,1372053.88,1535530.17,2547,811,920,1808,5488,1106,1323,1086,569,1179,4742,5893,847,1026,1400
2022-02-17,INV_05,163476.3,1378018.4,1541494.7,2547,811,920,1808,5488,1106,1323,1086,569,1179,4742,5893,847,1026,1400
2022-02-18,INV_05,178684.66,1331099.39,1509784.05,2547,811,920,1808,5488,1106,1323,1086,569,884,4742,5893,847,1026,1400
2022-02-21,INV_05,202888.95,1245415.95,1448304.9,2547,811,920,1808,5488,829,1323,1086,569,884,4742,5893,847,1026,1400
2022-02-22,INV_05,222775.75,1228944.86,1451720.61,2547,811,920,1808,5488,829,992,1086,569,884,4742,5893,847,1026,1400
2022-02-23,INV_05,243520.65,1164199.95,1407720.59,2547,811,920,1808,5488,829,992,1086,426,884,4742,5893,847,1026,1400
2022-02-24,INV_05,269933.25,1066237.04,1336170.29,2547,811,920,1808,5488,829,992,1086,426,884,4742,4419,847,1026,1400
2022-02-25,INV_05,229106.65,1151953.77,1381060.42,2547,811,920,1808,5488,1333,992,1086,426,884,4742,4419,847,1026,1400
2022-02-28,INV_05,229106.65,1200999.96,1430106.61,2547,811,920,1808,5488,1333,992,1086,426,884,4742,4419,847,1026,1400
2022-03-01,INV_05,194457.61,1235305.94,1429763.55,2547,1259,920,1808,5488,1333,992,1086,426,884,4742,4419,847,1026,1400
2022-03-02,INV_05,258868.28,1188175.48,1447043.76,2547,1259,920,1808,5488,1333,992,1086,426,884,3556,4419,847,1026,1400
2022-03-03,INV_05,280545.71,1132798.5,1413344.21,2547,1259,920,1356,5488,1333,992,1086,426,884,3556,4419,847,1026,1400
2022-03-04,INV_05,238054.12,1181582.36,1419636.48,2547,1259,920,1356,5488,1333,992,1086,720,884,3556,4419,847,1026,1400
2022-03-07,INV_05,252281.14,1127558.57,1379839.71,2547,1259,920,1356,5488,1333,744,1086,720,884,3556,4419,847,1026,1400
2022-03-08,INV_05,277300.11,1041971.02,1319271.14,2547,1259,920,1356,5488,1333,744,1086,540,884,3556,4419,847,1026,1400
2022-03-09,INV_05,298318.83,984279.87,1282598.7,2547,944,920,1356,5488,1333,744,1086,540,884,3556,4419,847,1026,1400
2022-03-10,INV_05,253156.46,1108132.27,1361288.73,2547,944,920,1356,5488,1862,744,1086,540,884,3556,4419,847,1026,1400
2022-03-11,INV_05,267053.06,1085065.01,1352118.08,2547,944,690,1356,5488,1862,744,1086,540,884,3556,4419,847,1026,1400
2022-03-14,INV_05,282302.42,1047024.57,1329326.99,2547,944,690,1017,5488,1862,744,1086,540,884,3556,4419,847,1026,1400
2022-03-15,INV_05,311232.78,974722.2,1285954.98,2547,944,690,1017,5488,1862,744,814,540,884,3556,4419,847,1026,1400
2022-03-16,INV_05,311232.78,972878.06,1284110.84,2547,944,690,1017,5488,1862,744,814,540,884,3556,4419,847,1026,1400
2022-03-17,INV_05,324252.89,959726.43,1283979.32,2547,944,690,1017,5488,1862,744,814,540,884,3556,4419,847,769,1400
2022-03-18,INV_05,275151.79,1018673.24,1293825.03,2547,944,690,1017,5488,1862,744,814,540,884,3556,4419,847,1719,1400
2022-03-21,INV_05,275151.79,1024809.93,1299961.73,2547,944,690,1017,5488,1862,744,814,540,884,3556,4419,847,1719,1400
2022-03-22,INV_05,285339.83,1003467.62,1288807.45,2547,944,517,1017,5488,1862,744,814,540,884,3556,4419,847,1719,1400
2022-03-23,INV_05,242121.38,1044035.12,1286156.5,2547,944,517,1017,5488,1862,744,814,540,884,3556,4419,2143,1719,1400
2022-03-24,INV_05,264112.36,1011113.22,1275225.58,2547,944,517,1017,5488,1862,744,610,540,884,3556,4419,2143,1719,1400
2022-03-25,INV_05,279508.91,991379.27,1270888.18,2547,708,517,1017,5488,1862,744,610,540,884,3556,4419,2143,1719,1400
2022-03-28,INV_05,294619.85,938189.97,1232809.83,2547,708,517,1017,5488,1862,744,457,540,884,3556,4419,2143,1719,1400
2022-03-29,INV_05,304764.03,871967.45,1176731.48,2547,531,517,1017,5488,1862,744,457,540,884,3556,4419,2143,1719,1400
2022-03-30,INV_05,315699.19,836699.47,1152398.66,2547,531,517,762,5488,1862,744,457,540,884,3556,4419,2143,1719,1400
2022-03-31,INV_05,326803.87,818215.03,1145018.9,2547,531,517,762,5488,1862,744,342,540,884,3556,4419,2143,1719,1400
2022-04-01,INV_05,340792.23,762336.45,1103128.68,2547,531,517,762,5488,1862,744,342,540,884,3556,4419,2143,1719,1050
2022-04-04,INV_05,340792.23,754720.81,1095513.04,2547,531,517,762,5488,1862,744,342,540,884,3556,4419,2143,1719,1050
2022-04-05,INV_05,289209.6,864882.01,1154091.61,2547,1379,517,762,5488,1862,744,342,540,884,3556,4419,2143,1719,1050
2022-04-06,INV_05,304641.44,819350.79,1123992.23,2547,1379,517,762,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-07,INV_05,312664.93,769330.14,1081995.06,2547,1379,517,571,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-08,INV_05,312664.93,755541.9,1068206.83,2547,1379,517,571,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-11,INV_05,312664.93,755541.9,1068206.83,2547,1379,517,571,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-12,INV_05,330101.24,737929.46,1068030.7,2547,1034,517,571,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-13,INV_05,338169.99,729779.21,1067949.2,1910,1034,517,571,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-14,INV_05,286958.33,780483.83,1067442.16,1910,1034,517,1776,5488,1862,744,342,540,884,3556,4419,1607,1719,1050
2022-04-15,INV_05,307626.73,759606.66,1067233.38,1910,1034,517,1776,5488,1862,744,342,540,884,3556,4419,1607,1289,1050
2022-04-18,INV_05,328498.91,738523.65,1067022.55,1910,1034,517,1776,5488,1862,744,342,540,884,2667,4419,1607,1289,1050
2022-04-19,INV_05,278761.92,787768.18,1066530.11,1910,1034,517,1776,5488,1862,744,342,540,884,2667,4419,1607,1289,2457
2022-04-20,INV_05,236541.01,829571.07,1066112.08,1910,1034,517,1776,5488,1862,744,342,540,884,2667,4419,1607,2150,2457
2022-04-21,INV_05,242595.73,823455.19,1066050.92,1432,1034,517,1776,5488,1862,744,342,540,884,2667,4419,1607,2150,2457
2022-04-22,INV_05,205856.26,859830.91,1065687.16,1432,1034,517,1776,5488,2492,744,342,540,884,2667,4419,1607,2150,2457
2022-04-25,INV_05,219900.11,780956.64,1000856.75,1432,1034,517,1776,5488,2492,744,342,540,884,2000,4419,1607,2150,2457
2022-04-26,INV_05,245928.02,683029.82,928957.84,1432,1034,517,1776,5488,1869,744,342,540,884,2000,4419,1607,2150,2457
2022-04-27,INV_05,252746.34,709844.52,962590.86,1432,1034,517,1776,5488,1869,744,256,540,884,2000,4419,1607,2150,2457
2022-04-28,INV_05,264276.59,720131.1,984407.69,1432,1034,517,1776,5488,1869,744,256,540,884,1500,4419,1607,2150,2457
2022-04-29,INV_05,224263.41,760188.89,984452.3,1432,1034,517,2811,5488,1869,744,256,540,884,1500,4419,1607,2150,2457
2022-05-02,INV_05,228145.87,756267.21,984413.08,1074,1034,517,2811,5488,1869,744,256,540,884,1500,4419,1607,2150,2457
2022-05-03,INV_05,247602.41,736614.14,984216.55,1074,1034,517,2811,5488,1869,744,256,540,884,1500,4419,1607,2150,1842
2022-05-04,INV_05,210101.15,781048.11,991149.26,1074,1034,517,3828,5488,1869,744,256,540,884,1500,4419,1607,2150,1842
2022-05-05,INV_05,219278.78,757311.07,976589.85,1074,1034,517,3828,4116,1869,744,256,540,884,1500,4419,1607,2150,1842
2022-05-06,INV_05,231898.1,730551.13,962449.24,1074,775,517,3828,4116,1869,744,256,540,884,1500,4419,1607,2150,1842
2022-05-09,INV_05,196769.15,777526.36,974295.51,1074,775,517,3828,4116,1869,744,722,540,884,1500,4419,1607,2150,1842
2022-05-10,INV_05,204028.36,770193.82,974222.18,1074,775,517,3828,4116,1869,744,722,540,663,1500,4419,1607,2150,1842
2022-05-11,INV_05,204028.36,770193.82,974222.18,1074,775,517,3828,4116,1869,744,722,540,663,1500,4419,1607,2150,1842
2022-05-12,INV_05,173124.84,818166.76,991291.6,1074,775,517,3828,4116,2405,744,722,540,663,1500,4419,1607,2150,1842
2022-05-13,INV_05,146900.99,878954.66,1025855.65,1074,775,517,4524,4116,2405,744,722,540,663,1500,4419,1607,2150,1842
2022-05-16,INV_05,154194.37,871587.61,1025781.98,1074,775,517,4524,4116,2405,558,722,540,663,1500,4419,1607,2150,1842
2022-05-17,INV_05,130869.78,922395.77,1053265.55,1074,775,517,4524,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-18,INV_05,174421.36,874482.07,1048903.43,1074,775,517,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-19,INV_05,177385.3,849873.59,1027258.89,805,775,517,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-20,INV_05,177385.3,856916.78,1034302.08,805,775,517,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-23,INV_05,177385.3,879931.1,1057316.4,805,775,517,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-24,INV_05,177385.3,876925.21,1054310.51,805,775,517,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-25,INV_05,183232.33,863000.14,1046232.48,805,775,387,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-26,INV_05,183232.33,859256.19,1042488.53,805,775,387,3393,4116,2780,558,722,540,663,1500,4419,1607,2150,1842
2022-05-27,INV_05,195630.77,834780.76,1030411.54,805,775,387,3393,4116,2780,558,541,540,663,1500,4419,1607,2150,1842
2022-05-30,INV_05,201578.98,819775.29,1021354.26,805,775,387,3393,4116,2780,418,541,540,663,1500,4419,1607,2150,1842
2022-05-31,INV_05,201578.98,801069.48,1002648.46,805,775,387,3393,4116,2780,418,541,540,663,1500,4419,1607,2150,1842
2022-06-01,INV_05,211191.5,787115.46,998306.95,805,581,387,3393,4116,2780,418,541,540,663,1500,4419,1607,2150,1842
2022-06-02,INV_05,238311.47,765779.82,1004091.29,805,581,387,2544,4116,2780,418,541,540,663,1500,4419,1607,2150,1842
2022-06-03,INV_05,202243.68,801027.22,1003270.9,805,581,1179,2544,4116,2780,418,541,540,663,1500,4419,1607,2150,1842
2022-06-06,INV_05,221043.0,761249.27,982292.27,805,581,1179,2544,4116,2780,418,541,540,663,1125,4419,1607,2150,1842
2022-06-07,INV_05,235769.14,736587.38,972356.52,805,581,1179,2544,4116,2780,418,541,540,663,843,4419,1607,2150,1842
2022-06-08,INV_05,244192.55,743455.29,987647.84,805,581,1179,2544,4116,2780,418,541,540,663,843,3314,1607,2150,1842
2022-06-09,INV_05,257210.94,740290.03,997500.97,805,581,884,2544,4116,2780,418,541,540,663,843,3314,1607,2150,1842
2022-06-10,INV_05,218250.52,779373.02,997623.54,805,581,884,2544,4116,2780,418,541,540,663,843,3314,2901,2150,1842
2022-06-13,INV_05,218250.52,780532.45,998782.97,805,581,884,2544,4116,2780,418,541,540,663,843,3314,2901,2150,1842
2022-06-14,INV_05,227890.97,770794.63,998685.59,805,581,663,2544,4116,2780,418,541,540,663,843,3314,2901,2150,1842
2022-06-15,INV_05,244201.41,737752.21,981953.62,805,581,663,2544,4116,2780,418,541,405,663,843,3314,2901,2150,1842
2022-06-16,INV_05,258091.41,717498.22,975589.64,805,581,663,2544,4116,2780,418,541,405,663,843,3314,2901,2150,1381
2022-06-17,INV_05,258091.41,696989.74,955081.15,805,581,663,2544,4116,2780,418,541,405,663,843,3314,2901,2150,1381
2022-06-20,INV_05,275040.54,679106.94,954147.49,805,581,663,2544,4116,2780,418,541,405,663,843,3314,2901,1612,1381
2022-06-21,INV_05,233377.68,732909.38,966287.06,805,581,663,2544,9677,2780,418,541,405,663,843,3314,2901,1612,1381
2022-06-22,INV_05,198048.25,767466.73,965514.98,805,581,663,2544,9677,2780,1259,541,405,663,843,3314,2901,1612,1381
2022-06-23,INV_05,168072.73,797311.61,965384.34,805,1173,663,2544,9677,2780,1259,541,405,663,843,3314,2901,1612,1381
2022-06-24,INV_05,142651.94,839787.92,982439.87,805,1173,663,2544,9677,2780,1852,541,405,663,843,3314,2901,1612,1381
2022-06-27,INV_05,154752.23,808585.09,963337.32,805,1173,663,2544,9677,2780,1852,541,303,663,843,3314,2901,1612,1381
