Transaction_ID,Investor_ID,Date,Action,Ticker,Execution_Price,Executed_Quantity,Cash_Balance_Post
TX_104873,INV_05,2020-07-09,BUY,CFIN,60.17,233,79498.5
TX_104874,INV_05,2020-07-10,SELL,LIOC,12.66,3331,121256.52
TX_104875,INV_05,2020-07-13,SELL,JKH,105.91,178,139919.71
TX_104876,INV_05,2020-07-16,SELL,LIOC,12.66,2499,171247.63
TX_104877,INV_05,2020-07-17,BUY,LOFC,3.2,8027,145304.37
TX_104878,INV_05,2020-07-20,BUY,LFIN,21.84,997,123311.05
TX_104879,INV_05,2020-07-21,SELL,HHL,55.84,155,131879.32
TX_104880,INV_05,2020-07-24,BUY,LFIN,21.68,912,111910.09
TX_104881,INV_05,2020-07-27,SELL,DIAL,7.98,1359,122641.18
TX_104882,INV_05,2020-07-28,SELL,AEL,16.33,747,134718.67
TX_104883,INV_05,2020-08-03,BUY,HHL,55.84,361,114359.76
TX_104884,INV_05,2020-08-04,BUY,DFCC,48.02,357,97044.54
TX_104885,INV_05,2020-08-06,BUY,CFIN,59.78,243,82372.99
TX_104886,INV_05,2020-08-07,BUY,LIOC,13.14,940,69900.09
TX_104887,INV_05,2020-08-12,SELL,AEL,17.33,561,79522.84
TX_104888,INV_05,2020-08-13,BUY,NDB,60.59,196,67528.88
TX_104889,INV_05,2020-08-14,BUY,LFIN,21.99,460,57313.87
TX_104890,INV_05,2020-08-17,BUY,JKH,124.97,68,48730.96
TX_104891,INV_05,2020-08-24,SELL,DIAL,7.91,1019,56707.34
TX_104892,INV_05,2020-08-25,SELL,LOFC,3.8,4243,72669.51
TX_104893,INV_05,2020-08-26,BUY,DIAL,7.84,1390,61666.63
TX_104894,INV_05,2020-08-27,SELL,HAYL,14.25,323,66222.43
TX_104895,INV_05,2020-08-28,BUY,JKH,131.34,75,56273.39
TX_104896,INV_05,2020-09-01,SELL,LIOC,13.93,2109,85356.08
TX_104897,INV_05,2020-09-02,BUY,AEL,19.25,665,72425.52
TX_104898,INV_05,2020-09-03,SELL,HAYL,14.7,242,75948.47
TX_104899,INV_05,2020-09-07,SELL,DIAL,7.7,1112,84423.76
TX_104900,INV_05,2020-09-09,BUY,NTB,48.95,258,71667.96
TX_104901,INV_05,2020-09-10,BUY,MELS,16.85,638,60813.2
TX_104902,INV_05,2020-09-11,BUY,LOFC,3.5,2606,51600.99
TX_104903,INV_05,2020-09-14,BUY,HAYL,16.57,467,43787.28
TX_104904,INV_05,2020-09-16,SELL,DIAL,7.77,834,50201.02
TX_104905,INV_05,2020-09-17,BUY,DIAL,7.91,952,42598.55
TX_104906,INV_05,2020-09-23,SELL,NTB,52.13,232,54571.34
TX_104907,INV_05,2020-09-24,BUY,LOFC,3.6,2273,46306.71
TX_104908,INV_05,2020-09-29,SELL,COMB,57.59,248,60446.42
TX_104909,INV_05,2020-09-30,SELL,NDB,71.9,105,67920.16
TX_104910,INV_05,2020-10-01,BUY,LOFC,3.8,2681,57630.49
TX_104911,INV_05,2020-10-02,BUY,AEL,20.27,426,48909.27
TX_104912,INV_05,2020-10-05,SELL,CFIN,58.87,208,61032.65
TX_104913,INV_05,2020-10-06,SELL,MELS,17.49,566,70831.01
TX_104914,INV_05,2020-10-08,SELL,LOFC,3.6,5072,88907.62
TX_104915,INV_05,2020-10-09,BUY,NDB,66.65,200,75445.01
TX_104916,INV_05,2020-10-12,SELL,HHL,66.39,207,89050.06
TX_104917,INV_05,2020-10-13,BUY,HNB,91.52,145,75647.5
TX_104918,INV_05,2020-10-14,SELL,MELS,18.24,424,83305.68
TX_104919,INV_05,2020-10-15,BUY,HAYL,27.28,458,70688.08
TX_104920,INV_05,2020-10-16,SELL,LFIN,21.84,1182,96246.08
TX_104921,INV_05,2020-10-19,SELL,AEL,20.44,693,110268.85
TX_104922,INV_05,2020-10-20,SELL,CFIN,69.67,156,121028.96
TX_104923,INV_05,2020-10-21,SELL,NDB,61.56,129,128890.43
TX_104924,INV_05,2020-10-26,SELL,CFIN,63.13,117,136202.8
TX_104925,INV_05,2020-10-28,SELL,HAYL,22.69,413,145478.11
TX_104926,INV_05,2020-10-29,BUY,JKH,128.3,170,123448.66
TX_104927,INV_05,2020-11-02,SELL,NTB,45.61,174,131305.8
TX_104928,INV_05,2020-11-03,SELL,DFCC,49.15,919,176019.37
TX_104929,INV_05,2020-11-06,BUY,COMB,54.06,488,149372.59
TX_104930,INV_05,2020-11-09,BUY,AEL,20.86,1073,126762.39
TX_104931,INV_05,2020-11-11,BUY,AEL,21.2,896,107574.93
TX_104932,INV_05,2020-11-13,SELL,CFIN,65.65,88,113294.56
TX_104933,INV_05,2020-11-17,SELL,DIAL,8.25,863,120346.1
TX_104934,INV_05,2020-11-18,SELL,DIAL,8.25,647,125632.72
TX_104935,INV_05,2020-11-19,BUY,HNB,89.25,211,106612.68
TX_104936,INV_05,2020-11-20,BUY,LFIN,22.28,717,90479.69
TX_104937,INV_05,2020-11-23,SELL,HAYL,27.86,310,99029.38
TX_104938,INV_05,2020-11-24,BUY,HNB,88.78,167,84054.7
TX_104939,INV_05,2020-11-25,BUY,HNB,88.7,142,71332.94
TX_104940,INV_05,2020-11-26,SELL,HHL,77.11,155,83165.13
TX_104941,INV_05,2020-11-27,BUY,NTB,47.4,263,70573.2
TX_104942,INV_05,2020-11-30,BUY,AEL,20.35,520,59883.04
TX_104943,INV_05,2020-12-07,SELL,JKH,148.25,212,90998.06
TX_104944,INV_05,2020-12-09,BUY,CFIN,69.04,197,77260.91
TX_104945,INV_05,2020-12-14,SELL,MELS,30.77,318,86948.17
TX_104946,INV_05,2020-12-15,SELL,DIAL,8.6,486,91086.11
TX_104947,INV_05,2020-12-16,SELL,COMB,58.31,308,108866.23
TX_104948,INV_05,2020-12-17,SELL,DIAL,8.53,364,111940.44
TX_104949,INV_05,2020-12-18,SELL,JKH,147.07,159,135091.5
TX_104950,INV_05,2020-12-21,SELL,LFIN,23.07,1066,159438.88
TX_104951,INV_05,2020-12-22,BUY,JKH,144.13,165,135419.05
TX_104952,INV_05,2020-12-23,SELL,CFIN,65.57,115,142884.59
TX_104953,INV_05,2020-12-25,BUY,LFIN,23.1,927,121253.93
TX_104954,INV_05,2020-12-29,SELL,LOFC,3.7,3804,135187.98
TX_104955,INV_05,2020-12-30,BUY,HNB,98.16,206,114764.97
TX_104956,INV_05,2020-12-31,SELL,JKH,146.68,161,138144.72
TX_104957,INV_05,2021-01-01,BUY,AEL,20.86,993,117220.28
TX_104958,INV_05,2021-01-04,BUY,NDB,63.66,276,99475.09
TX_104959,INV_05,2021-01-05,BUY,HNB,101.13,147,84460.47
TX_104960,INV_05,2021-01-06,SELL,JKH,146.88,120,101909.67
TX_104961,INV_05,2021-01-07,SELL,MELS,32.88,239,109688.42
TX_104962,INV_05,2021-01-08,BUY,NDB,63.25,260,93078.0
TX_104963,INV_05,2021-01-11,SELL,LFIN,24.63,1031,118219.53
TX_104964,INV_05,2021-01-12,BUY,NTB,48.95,362,100321.86
TX_104965,INV_05,2021-01-13,BUY,JKH,150.51,99,85272.7
TX_104966,INV_05,2021-01-14,SELL,MELS,35.17,179,91504.57
TX_104967,INV_05,2021-01-15,BUY,CFIN,65.49,209,77679.3
TX_104968,INV_05,2021-01-18,BUY,LIOC,22.91,508,65922.76
TX_104969,INV_05,2021-01-19,BUY,NTB,53.76,183,55986.83
TX_104970,INV_05,2021-01-20,BUY,HHL,88.88,94,47548.16
TX_104971,INV_05,2021-01-21,SELL,HNB,108.05,255,74824.25
TX_104972,INV_05,2021-01-22,SELL,NTB,53.92,332,92546.68
TX_104973,INV_05,2021-01-25,BUY,LFIN,37.37,371,78542.83
TX_104974,INV_05,2021-01-26,SELL,DIAL,8.95,273,80960.95
TX_104975,INV_05,2021-01-27,BUY,MELS,42.47,285,68735.29
TX_104976,INV_05,2021-01-29,SELL,LOFC,7.6,2853,90201.26
TX_104977,INV_05,2021-02-01,SELL,HNB,117.81,191,112478.81
TX_104978,INV_05,2021-02-02,SELL,HHL,83.93,140,124111.6
TX_104979,INV_05,2021-02-03,BUY,MELS,38.63,481,105342.94
TX_104980,INV_05,2021-02-04,SELL,NTB,50.42,249,117771.4
TX_104981,INV_05,2021-02-08,BUY,DIAL,8.67,2037,99934.73
TX_104982,INV_05,2021-02-10,SELL,NTB,48.63,187,108936.82
TX_104983,INV_05,2021-02-15,SELL,HAYL,52.78,232,121058.66
TX_104984,INV_05,2021-02-16,SELL,HAYL,50.8,174,129809.36
TX_104985,INV_05,2021-02-17,SELL,DIAL,8.6,714,135888.56
TX_104986,INV_05,2021-02-18,BUY,HNB,106.29,191,115384.73
TX_104987,INV_05,2021-02-19,SELL,LOFC,7.6,2140,131486.08
TX_104988,INV_05,2021-02-22,SELL,AEL,21.2,1390,160662.92
TX_104989,INV_05,2021-02-23,SELL,AEL,19.93,1043,181242.45
TX_104990,INV_05,2021-02-24,SELL,MELS,29.78,326,190853.71
TX_104991,INV_05,2021-02-25,BUY,DIAL,8.81,3250,161940.26
TX_104992,INV_05,2021-02-26,BUY,DIAL,8.81,2757,137412.76
TX_104993,INV_05,2021-03-02,SELL,HHL,76.64,105,145379.53
TX_104994,INV_05,2021-03-03,SELL,JKH,148.84,115,162324.81
TX_104995,INV_05,2021-03-04,SELL,AEL,18.74,782,176835.31
TX_104996,INV_05,2021-03-05,BUY,LIOC,17.02,1558,150050.5
TX_104997,INV_05,2021-03-08,BUY,CFIN,67.78,332,127322.43
TX_104998,INV_05,2021-03-09,BUY,HAYL,46.92,407,108034.37
TX_104999,INV_05,2021-03-10,SELL,HAYL,45.99,232,118597.56
TX_105000,INV_05,2021-03-11,SELL,COMB,61.98,231,132772.26
TX_105001,INV_05,2021-03-12,SELL,NTB,47.6,140,139370.31
TX_105002,INV_05,2021-03-16,SELL,COMB,62.77,173,150121.62
TX_105003,INV_05,2021-03-17,SELL,CFIN,65.26,222,164464.07
TX_105004,INV_05,2021-03-18,SELL,AEL,18.57,587,175257.65
TX_105005,INV_05,2021-03-22,SELL,DIAL,8.95,2037,193300.6
TX_105006,INV_05,2021-03-23,SELL,HAYL,42.73,174,200661.88
TX_105007,INV_05,2021-03-24,BUY,COMB,64.5,466,170303.48
TX_105008,INV_05,2021-03-25,SELL,HHL,74.77,78,176077.31
TX_105009,INV_05,2021-03-26,SELL,CFIN,65.26,166,186801.84
TX_105010,INV_05,2021-03-29,BUY,LIOC,15.55,1802,158503.17
TX_105011,INV_05,2021-03-30,SELL,COMB,64.93,246,174317.12
TX_105012,INV_05,2021-03-31,BUY,JKH,145.65,179,147984.89
TX_105013,INV_05,2021-04-05,BUY,HHL,77.39,286,125630.54
TX_105014,INV_05,2021-04-06,SELL,JKH,146.88,131,144679.01
TX_105015,INV_05,2021-04-07,BUY,LOFC,6.0,3616,122766.05
TX_105016,INV_05,2021-04-08,BUY,DIAL,9.02,2042,104170.38
TX_105017,INV_05,2021-04-09,BUY,HAYL,59.68,261,88437.98
TX_105018,INV_05,2021-04-16,SELL,HAYL,66.68,196,101376.32
TX_105019,INV_05,2021-04-19,SELL,LOFC,6.3,2509,117024.95
TX_105020,INV_05,2021-04-20,SELL,CFIN,67.23,125,125344.48
TX_105021,INV_05,2021-04-21,BUY,LIOC,15.96,1178,106358.3
TX_105022,INV_05,2021-04-22,SELL,LIOC,15.55,2843,150120.79
TX_105023,INV_05,2021-04-23,SELL,HNB,107.85,191,170514.29
TX_105024,INV_05,2021-04-26,SELL,DIAL,8.81,2039,188294.94
TX_105025,INV_05,2021-04-27,SELL,DFCC,47.69,689,220827.29
TX_105026,INV_05,2021-04-28,BUY,COMB,62.5,530,187372.04
TX_105027,INV_05,2021-04-30,SELL,COMB,62.34,317,206937.34
TX_105028,INV_05,2021-05-03,SELL,AEL,19.17,440,215286.53
TX_105029,INV_05,2021-05-05,SELL,AEL,19.25,330,221576.14
TX_105030,INV_05,2021-05-06,SELL,DFCC,49.63,517,246977.43
TX_105031,INV_05,2021-05-11,BUY,JKH,132.16,280,209601.23
TX_105032,INV_05,2021-05-12,BUY,CFIN,63.13,498,177848.0
TX_105033,INV_05,2021-05-13,BUY,HAYL,61.96,430,150938.4
TX_105034,INV_05,2021-05-20,BUY,HHL,74.77,302,128131.7
TX_105035,INV_05,2021-05-21,SELL,NTB,47.18,105,133036.44
TX_105036,INV_05,2021-05-24,SELL,AEL,19.17,247,137723.37
TX_105037,INV_05,2021-05-25,BUY,LFIN,37.88,545,116869.66
TX_105038,INV_05,2021-06-01,BUY,NDB,66.36,264,99175.98
TX_105039,INV_05,2021-06-03,SELL,AEL,19.77,186,102815.77
TX_105040,INV_05,2021-06-07,BUY,JKH,137.12,112,87304.95
TX_105041,INV_05,2021-06-08,SELL,DIAL,8.95,1529,100848.23
TX_105042,INV_05,2021-06-09,SELL,CFIN,75.74,218,117194.54
TX_105043,INV_05,2021-06-11,BUY,LOFC,6.7,2623,99444.7
TX_105044,INV_05,2021-06-14,BUY,DFCC,53.5,278,84423.62
TX_105045,INV_05,2021-06-15,SELL,AEL,20.29,139,87215.26
TX_105046,INV_05,2021-06-16,SELL,COMB,69.53,238,103597.5
TX_105047,INV_05,2021-06-17,SELL,JKH,133.44,196,129489.98
TX_105048,INV_05,2021-06-18,BUY,AEL,20.37,953,109880.07
TX_105049,INV_05,2021-06-22,SELL,LFIN,47.12,1003,156668.93
TX_105050,INV_05,2021-06-23,BUY,DFCC,53.08,442,132974.24
TX_105051,INV_05,2021-06-28,SELL,LIOC,17.19,2132,169246.79
TX_105052,INV_05,2021-06-29,SELL,DFCC,52.15,567,198521.19
TX_105053,INV_05,2021-06-30,SELL,NDB,67.28,296,218237.13
TX_105054,INV_05,2021-07-01,SELL,HHL,74.76,206,233482.97
TX_105055,INV_05,2021-07-02,BUY,NTB,47.94,730,198135.35
TX_105056,INV_05,2021-07-05,SELL,DFCC,50.81,426,219562.27
TX_105057,INV_05,2021-07-06,BUY,MELS,30.11,1093,186319.22
TX_105058,INV_05,2021-07-07,SELL,DFCC,50.47,319,202258.0
TX_105059,INV_05,2021-07-13,BUY,COMB,67.13,451,171678.09
TX_105060,INV_05,2021-07-16,SELL,LIOC,17.02,1599,198623.41
TX_105061,INV_05,2021-07-19,BUY,DIAL,8.96,3325,168533.13
TX_105062,INV_05,2021-07-21,BUY,CFIN,74.41,339,143055.96
TX_105063,INV_05,2021-07-27,SELL,DIAL,8.59,1978,159882.74
TX_105064,INV_05,2021-07-28,BUY,HHL,74.1,323,135709.13
TX_105065,INV_05,2021-07-29,BUY,COMB,65.59,310,115173.44
TX_105066,INV_05,2021-08-02,SELL,NTB,47.18,261,127365.22
TX_105067,INV_05,2021-08-03,BUY,CFIN,73.02,261,108117.71
TX_105068,INV_05,2021-08-04,SELL,CFIN,73.02,313,130742.9
TX_105069,INV_05,2021-08-05,SELL,MELS,34.24,518,148300.62
TX_105070,INV_05,2021-08-06,BUY,JKH,135.89,163,125928.75
TX_105071,INV_05,2021-08-09,SELL,COMB,64.12,369,149352.59
TX_105072,INV_05,2021-08-10,BUY,LFIN,45.07,497,126729.75
TX_105073,INV_05,2021-08-11,SELL,NTB,46.34,196,135721.78
TX_105074,INV_05,2021-08-12,BUY,LIOC,16.2,1256,115167.01
TX_105075,INV_05,2021-08-13,BUY,LOFC,6.8,2540,97722.29
TX_105076,INV_05,2021-08-16,BUY,MELS,31.88,459,82942.63
TX_105077,INV_05,2021-08-17,BUY,DFCC,49.63,250,70411.47
TX_105078,INV_05,2021-08-18,BUY,DFCC,49.21,214,59775.69
TX_105079,INV_05,2021-08-20,SELL,MELS,31.55,503,75488.43
TX_105080,INV_05,2021-08-23,SELL,LOFC,10.8,3172,109403.45
TX_105081,INV_05,2021-08-24,BUY,JKH,129.51,126,92921.47
TX_105082,INV_05,2021-08-25,SELL,NDB,64.85,222,107173.74
TX_105083,INV_05,2021-08-26,BUY,DFCC,54.68,294,90938.44
TX_105084,INV_05,2021-08-31,SELL,NTB,46.59,147,97719.25
TX_105085,INV_05,2021-09-01,BUY,LOFC,10.0,1465,82922.75
TX_105086,INV_05,2021-09-02,SELL,COMB,66.21,276,101012.96
TX_105087,INV_05,2021-09-03,BUY,LIOC,17.19,881,85721.36
TX_105088,INV_05,2021-09-06,SELL,NTB,46.59,110,90795.43
TX_105089,INV_05,2021-09-07,SELL,HNB,114.28,143,106974.11
TX_105090,INV_05,2021-09-08,SELL,NTB,45.92,83,110747.34
TX_105091,INV_05,2021-09-09,BUY,HNB,117.6,141,94000.09
TX_105092,INV_05,2021-09-10,SELL,AEL,20.59,343,100993.28
TX_105093,INV_05,2021-09-13,BUY,DIAL,7.93,1909,85699.87
TX_105094,INV_05,2021-09-14,SELL,AEL,20.42,257,90895.07
TX_105095,INV_05,2021-09-15,SELL,LFIN,45.14,876,130042.09
TX_105096,INV_05,2021-09-17,SELL,MELS,35.02,377,143113.78
TX_105097,INV_05,2021-09-20,SELL,JKH,127.55,220,170894.59
TX_105098,INV_05,2021-09-21,SELL,COMB,64.27,207,184066.46
TX_105099,INV_05,2021-09-22,BUY,HNB,116.15,237,156264.35
TX_105100,INV_05,2021-09-24,BUY,LFIN,44.35,528,132612.52
TX_105101,INV_05,2021-09-27,BUY,DIAL,7.93,2507,112528.39
TX_105102,INV_05,2021-09-28,SELL,DIAL,7.86,2587,132654.92
TX_105103,INV_05,2021-09-29,SELL,MELS,39.28,283,143659.52
TX_105104,INV_05,2021-09-30,BUY,HNB,116.98,184,121920.59
TX_105105,INV_05,2021-10-01,SELL,LOFC,9.3,2746,147203.01
TX_105106,INV_05,2021-10-04,BUY,LFIN,43.71,505,124910.38
TX_105107,INV_05,2021-10-05,SELL,LIOC,18.09,1734,155956.9
TX_105108,INV_05,2021-10-06,BUY,LOFC,9.5,2462,132334.01
TX_105109,INV_05,2021-10-07,BUY,NTB,51.48,385,112315.72
TX_105110,INV_05,2021-10-08,SELL,LOFC,9.5,2675,137474.09
TX_105111,INV_05,2021-10-11,BUY,HAYL,80.4,256,116685.94
TX_105112,INV_05,2021-10-12,SELL,AEL,20.42,193,120587.4
TX_105113,INV_05,2021-10-13,SELL,LFIN,46.29,915,162515.73
TX_105114,INV_05,2021-10-15,SELL,HAYL,78.08,319,187174.21
TX_105115,INV_05,2021-10-22,BUY,LFIN,46.79,600,158820.84
TX_105116,INV_05,2021-10-25,SELL,COMB,67.83,156,169296.29
TX_105117,INV_05,2021-10-26,SELL,NTB,49.71,158,177072.14
TX_105118,INV_05,2021-10-27,BUY,DFCC,54.25,489,150276.27
TX_105119,INV_05,2021-10-28,BUY,NTB,49.46,455,127547.58
TX_105120,INV_05,2021-10-29,SELL,CFIN,72.69,235,144458.19
TX_105121,INV_05,2021-11-01,SELL,COMB,68.37,117,152377.42
TX_105122,INV_05,2021-11-02,BUY,NTB,49.54,461,129309.78
TX_105123,INV_05,2021-11-04,SELL,HNB,134.81,248,162409.18
TX_105124,INV_05,2021-11-05,BUY,NDB,64.01,380,137842.53
TX_105125,INV_05,2021-11-08,BUY,NDB,63.84,323,117015.62
TX_105126,INV_05,2021-11-09,SELL,NTB,50.05,348,134258.29
TX_105127,INV_05,2021-11-10,BUY,HNB,141.04,142,114030.95
TX_105128,INV_05,2021-11-11,BUY,JKH,146.68,116,96845.37
TX_105129,INV_05,2021-11-12,BUY,DFCC,52.82,274,82226.64
TX_105130,INV_05,2021-11-15,SELL,DFCC,51.73,620,113979.3
TX_105131,INV_05,2021-11-16,BUY,LFIN,44.57,383,96739.61
TX_105132,INV_05,2021-11-19,SELL,COMB,65.43,87,102375.43
TX_105133,INV_05,2021-11-22,BUY,DIAL,8.08,1900,86872.24
TX_105134,INV_05,2021-11-23,SELL,LFIN,44.92,932,128323.46
TX_105135,INV_05,2021-11-24,SELL,HHL,66.83,235,143871.99
TX_105136,INV_05,2021-11-25,SELL,LOFC,24.6,2006,192726.11
TX_105137,INV_05,2021-11-26,BUY,COMB,63.81,453,163530.46
TX_105138,INV_05,2021-11-29,SELL,NDB,59.48,343,183727.69
TX_105139,INV_05,2021-11-30,BUY,DIAL,8.23,3350,155896.13
TX_105140,INV_05,2021-12-01,SELL,AEL,26.73,144,159706.58
TX_105141,INV_05,2021-12-06,SELL,DFCC,50.47,465,182940.23
TX_105142,INV_05,2021-12-07,BUY,CFIN,72.44,378,155283.77
TX_105143,INV_05,2021-12-08,SELL,LOFC,20.7,1504,186105.24
TX_105144,INV_05,2021-12-10,BUY,COMB,61.8,451,157953.42
TX_105145,INV_05,2021-12-13,SELL,AEL,27.52,108,160895.59
TX_105146,INV_05,2021-12-14,BUY,LIOC,38.48,627,136524.31
TX_105147,INV_05,2021-12-16,SELL,LFIN,47.5,699,169397.72
TX_105148,INV_05,2021-12-17,BUY,JKH,143.79,176,143837.76
TX_105149,INV_05,2021-12-21,SELL,LIOC,41.44,1457,203610.16
TX_105150,INV_05,2021-12-22,BUY,LOFC,22.1,1381,172784.86
TX_105151,INV_05,2021-12-23,BUY,DFCC,49.88,519,146637.88
TX_105152,INV_05,2021-12-24,SELL,COMB,59.95,292,163967.87
TX_105153,INV_05,2021-12-27,BUY,DFCC,49.12,500,139160.42
TX_105154,INV_05,2021-12-29,SELL,JKH,148.21,238,174080.69
TX_105155,INV_05,2021-12-30,SELL,COMB,61.73,219,187463.42
TX_105156,INV_05,2022-01-03,BUY,AEL,29.8,943,159084.85
TX_105157,INV_05,2022-01-04,SELL,DIAL,7.93,3253,184629.29
TX_105158,INV_05,2022-01-05,SELL,COMB,61.65,164,194638.52
TX_105159,INV_05,2022-01-06,SELL,JKH,148.21,178,220755.36
TX_105160,INV_05,2022-01-07,BUY,AEL,29.09,1138,187314.29
TX_105161,INV_05,2022-01-11,BUY,AEL,28.31,992,158953.78
TX_105162,INV_05,2022-01-13,SELL,CFIN,84.04,271,181501.28
TX_105163,INV_05,2022-01-14,BUY,COMB,63.19,430,154056.38
TX_105164,INV_05,2022-01-17,BUY,HNB,114.49,201,130814.22
TX_105165,INV_05,2022-01-18,BUY,HHL,71.75,273,111031.21
TX_105166,INV_05,2022-01-21,BUY,HAYL,109.49,152,94221.84
TX_105167,INV_05,2022-01-24,SELL,DIAL,8.45,2440,114624.01
TX_105168,INV_05,2022-01-26,SELL,NTB,47.6,261,126924.65
TX_105169,INV_05,2022-01-27,SELL,DFCC,51.31,603,157555.59
TX_105170,INV_05,2022-01-28,SELL,JKH,156.55,134,178323.33
TX_105171,INV_05,2022-01-31,BUY,JKH,157.28,170,151317.54
TX_105172,INV_05,2022-02-01,BUY,HHL,65.41,346,128457.86
TX_105173,INV_05,2022-02-02,SELL,AEL,29.01,850,152867.46
TX_105174,INV_05,2022-02-03,BUY,LIOC,61.61,372,129719.55
TX_105175,INV_05,2022-02-04,SELL,NTB,47.18,196,138875.07
TX_105176,INV_05,2022-02-07,SELL,LFIN,55.57,525,167758.07
TX_105177,INV_05,2022-02-08,SELL,DIAL,8.08,1830,182394.4
TX_105178,INV_05,2022-02-10,BUY,NTB,47.86,571,154794.38
TX_105179,INV_05,2022-02-11,SELL,NTB,48.78,289,168752.12
TX_105180,INV_05,2022-02-15,BUY,NTB,47.44,533,143215.67
TX_105181,INV_05,2022-02-16,SELL,LFIN,52.07,393,163476.3
TX_105182,INV_05,2022-02-18,SELL,LFIN,52.07,295,178684.66
TX_105183,INV_05,2022-02-21,SELL,HAYL,88.26,277,202888.95
TX_105184,INV_05,2022-02-22,SELL,HHL,60.69,331,222775.75
TX_105185,INV_05,2022-02-23,SELL,JKH,146.53,143,243520.65
TX_105186,INV_05,2022-02-24,SELL,LOFC,18.1,1474,269933.25
TX_105187,INV_05,2022-02-25,BUY,HAYL,80.2,504,229106.65
TX_105188,INV_05,2022-03-01,BUY,CFIN,76.58,448,194457.61
TX_105189,INV_05,2022-03-02,SELL,LIOC,54.86,1186,258868.28
TX_105190,INV_05,2022-03-03,SELL,DFCC,48.44,452,280545.71
TX_105191,INV_05,2022-03-04,BUY,JKH,143.1,294,238054.12
TX_105192,INV_05,2022-03-07,SELL,HHL,57.95,248,252281.14
TX_105193,INV_05,2022-03-08,SELL,JKH,140.4,180,277300.11
TX_105194,INV_05,2022-03-09,SELL,CFIN,67.4,315,298318.83
TX_105195,INV_05,2022-03-10,BUY,HAYL,84.53,529,253156.46
TX_105196,INV_05,2022-03-11,SELL,COMB,61.03,230,267053.06
TX_105197,INV_05,2022-03-14,SELL,DFCC,45.44,339,282302.42
TX_105198,INV_05,2022-03-15,SELL,HNB,107.44,272,311232.78
TX_105199,INV_05,2022-03-17,SELL,NDB,51.17,257,324252.89
TX_105200,INV_05,2022-03-18,BUY,NDB,51.17,950,275151.79
TX_105201,INV_05,2022-03-22,SELL,COMB,59.49,173,285339.83
TX_105202,INV_05,2022-03-23,BUY,MELS,33.02,1296,242121.38
TX_105203,INV_05,2022-03-24,SELL,HNB,108.89,204,264112.36
TX_105204,INV_05,2022-03-25,SELL,CFIN,65.9,236,279508.91
TX_105205,INV_05,2022-03-28,SELL,HNB,99.76,153,294619.85
TX_105206,INV_05,2022-03-29,SELL,CFIN,57.89,177,304764.03
TX_105207,INV_05,2022-03-30,SELL,DFCC,43.32,255,315699.19
TX_105208,INV_05,2022-03-31,SELL,HNB,97.54,115,326803.87
TX_105209,INV_05,2022-04-01,SELL,NTB,40.37,350,340792.23
TX_105210,INV_05,2022-04-05,BUY,CFIN,60.23,848,289209.6
TX_105211,INV_05,2022-04-06,SELL,MELS,29.08,536,304641.44
TX_105212,INV_05,2022-04-07,SELL,DFCC,42.43,191,312664.93
TX_105213,INV_05,2022-04-12,SELL,CFIN,51.05,345,330101.24
TX_105214,INV_05,2022-04-13,SELL,AEL,12.79,637,338169.99
TX_105215,INV_05,2022-04-14,BUY,DFCC,42.08,1205,286958.33
TX_105216,INV_05,2022-04-15,SELL,NDB,48.55,430,307626.73
TX_105217,INV_05,2022-04-18,SELL,LIOC,23.72,889,328498.91
TX_105218,INV_05,2022-04-19,BUY,NTB,35.0,1407,278761.92
TX_105219,INV_05,2022-04-20,BUY,NDB,48.55,861,236541.01
TX_105220,INV_05,2022-04-21,SELL,AEL,12.79,478,242595.73
TX_105221,INV_05,2022-04-22,BUY,HAYL,57.74,630,205856.26
TX_105222,INV_05,2022-04-25,SELL,LIOC,21.27,667,219900.11
TX_105223,INV_05,2022-04-26,SELL,HAYL,42.2,623,245928.02
TX_105224,INV_05,2022-04-27,SELL,HNB,80.08,86,252746.34
TX_105225,INV_05,2022-04-28,SELL,LIOC,23.29,500,264276.59
TX_105226,INV_05,2022-04-29,BUY,DFCC,38.28,1035,224263.41
TX_105227,INV_05,2022-05-02,SELL,AEL,10.95,358,228145.87
TX_105228,INV_05,2022-05-03,SELL,NTB,31.96,615,247602.41
TX_105229,INV_05,2022-05-04,BUY,DFCC,36.51,1017,210101.15
TX_105230,INV_05,2022-05-05,SELL,DIAL,6.76,1372,219278.78
TX_105231,INV_05,2022-05-06,SELL,CFIN,49.22,259,231898.1
TX_105232,INV_05,2022-05-09,BUY,HNB,74.64,466,196769.15
TX_105233,INV_05,2022-05-10,SELL,LFIN,33.18,221,204028.36
TX_105234,INV_05,2022-05-12,BUY,HAYL,57.08,536,173124.84
TX_105235,INV_05,2022-05-13,BUY,DFCC,37.3,696,146900.99
TX_105236,INV_05,2022-05-16,SELL,HHL,39.61,186,154194.37
TX_105237,INV_05,2022-05-17,BUY,HAYL,61.58,375,130869.78
TX_105238,INV_05,2022-05-18,SELL,DFCC,38.9,1131,174421.36
TX_105239,INV_05,2022-05-19,SELL,AEL,11.13,269,177385.3
TX_105240,INV_05,2022-05-25,SELL,COMB,45.43,130,183232.33
TX_105241,INV_05,2022-05-27,SELL,HNB,69.19,181,195630.77
TX_105242,INV_05,2022-05-30,SELL,HHL,42.92,140,201578.98
