date,action,wealth_change,market_gap,true_lambda
2024-05-21,HOLD,-7304.130863189697,0.17513183082372707,2.4000801305947856
2024-05-22,HOLD,41518.36368608428,-0.2591406352794312,2.4006334623529697
2024-05-27,SELL,-15882.501952650025,0.25454423176889396,2.4034009736775874
2024-05-28,SELL,-26573.48956441693,0.33051564116189924,2.403954636655808
2024-05-29,SELL,-26593.482757093385,-0.7885185593692001,2.4045083500919935
2024-05-30,SELL,13871.792111874558,0.45094543700541223,2.40506211271431
2024-05-31,SELL,-9930.217137811705,-0.017377967953036144,2.4056159232809
2024-06-03,HOLD,17.6824951171875,-0.4231197047990354,2.4072776306638044
2024-06-04,BUY,9597.427117823157,-0.019595410470008012,2.407831621165938
2024-06-05,BUY,15128.686452866998,-0.0005043811498239847,2.4083856538303823
2024-06-06,BUY,46039.79725503735,-0.4732723547873574,2.408939727581921
2024-06-07,HOLD,-1196.8425569524989,0.18223912523265273,2.4094938413710243
2024-06-10,HOLD,21105.695530893747,-0.17644127334217607,2.4111564128418776
2024-06-11,SELL,-11781.01842880575,0.6443835690335242,2.4117106767800562
2024-06-12,SELL,0.0,-0.045587598893559456,2.412264975874004
2024-06-13,SELL,-14577.163212298881,0.2041084406932625,2.412819309216802
2024-06-14,BUY,-113.0115947718732,-0.6726602156751249,2.413373675923486
2024-06-18,BUY,-2877.8195452676155,-0.514387979309372,2.4155914594309196
2024-06-19,BUY,-7637.785915372428,-0.13504858505379858,2.4161459804170864
2024-06-20,BUY,2800.200628755614,0.022839136454200215,2.4167005298915387
2024-06-24,HOLD,4788.222831723746,0.4699258795163974,2.4189189980539814
2024-06-25,BUY,-445.78010368254036,-0.1250263760519399,2.4194736791619085
2024-06-26,HOLD,4916.268711090088,-0.24057209623289388,2.420028384557251
2024-06-27,SELL,-23055.19589519454,0.27093499086177086,2.4205831135991716
2024-06-28,SELL,4668.121491911355,-0.5652280860062087,2.4211378656627485
2024-07-01,SELL,-17560.254875184502,0.1520805568777872,2.4228022539653056
2024-07-02,HOLD,4727.1019196482375,0.016427398212059963,2.42335709217195
2024-07-03,SELL,-18729.590707301162,-0.007333883645987971,2.423911950501818
2024-07-04,SELL,-24707.66731214663,0.03723279624904263,2.424466828418045
2024-07-05,BUY,857.1563730244525,-0.028117811846750662,2.4250217253972695
2024-07-08,SELL,-40251.72309970716,0.8079261499330803,2.4266865256752785
2024-07-09,BUY,-8368.806222437415,-0.5130178291753662,2.427241493932026
2024-07-10,BUY,7475.963989733718,-0.04607381239509767,2.427796478826684
2024-07-11,BUY,5105.1755866990425,-0.6120828657333433,2.4283514799105035
2024-07-12,BUY,16350.651963237673,-0.2040028272806138,2.428906496746164
2024-07-15,BUY,10701.753861424047,0.056021977514886245,2.4305716375567323
2024-07-16,SELL,-8283.483585354406,0.4137504927114066,2.4311267132457157
2024-07-17,SELL,-8834.851992130745,-0.10656363812807657,2.4316818026620495
2024-07-18,SELL,-15802.209676744882,0.2286995820486526,2.432236905431479
2024-07-19,SELL,-10635.278174874838,0.1935420951809097,2.432792021189397
2024-07-22,SELL,-40731.92284393334,-0.19265664891103818,2.4344574428878665
2024-07-23,HOLD,8959.454993723892,-0.07292943259884499,2.435012607138577
2024-07-24,SELL,34381.51637649373,-0.3084253527498637,2.4355677826914883
2024-07-25,SELL,-24107.44247769937,0.3344794939571849,2.4361229692351705
2024-07-26,BUY,1783.072471617721,-0.10574946291157516,2.436678166466317
2024-07-29,SELL,-7613.016784193227,-0.12438450599900897,2.4383438193692286
2024-07-30,SELL,-24006.925977229606,0.09629852719923448,2.4388990564728195
2024-07-31,BUY,-4539.464183329139,-1.8285603154139962,2.4394543028624223
2024-08-01,BUY,8366.36043309886,0.08721929342925261,2.4400095582794643
2024-08-02,HOLD,-197.0277786257211,0.2695814387962292,2.4405648224721963
2024-08-05,SELL,-44925.30453300383,-0.13757131364789954,2.4422306652859063
2024-08-06,BUY,3686.321207523579,0.20536002005517862,2.442785962194588
2024-08-07,HOLD,399.6877016995568,-0.10960924007504813,2.4433412667168177
2024-08-08,BUY,-9558.656311032362,0.04393817377198461,2.4438965786383817
2024-08-09,BUY,19560.484996796586,-0.5062302003050689,2.4444518977507883
2024-08-12,SELL,-2598.3871841426007,0.40346362973777694,2.4461178962309624
2024-08-13,BUY,5809.901002403349,0.04723668737189879,2.4466732421312756
2024-08-14,BUY,11110.107730389806,0.11921179207659005,2.4472285942608702
2024-08-15,BUY,30872.292513846653,-0.19110579179908438,2.4477839524426757
2024-08-16,SELL,-10012.108386989683,0.23660953418153108,2.448339316504407
2024-08-20,SELL,-16969.273287774995,0.7961620782929724,2.450560828265531
2024-08-21,HOLD,-3355.7310371403582,0.24282551183427703,2.4511162193016447
2024-08-22,SELL,-7351.24436759809,-0.07541847752680075,2.451671615277796
2024-08-23,SELL,-16167.499734879704,-0.2582656904249192,2.4522270160519306
2024-08-26,SELL,-29959.323019980686,-0.5209479757954938,2.4538932457993976
2024-08-27,SELL,-36443.14618682838,0.5624581938965423,2.4544486644211734
2024-08-28,SELL,-16885.350427627098,-0.8205892823160643,2.4550040871869956
2024-08-29,BUY,2672.0780067448504,-0.9697893745597708,2.455559513976675
2024-08-30,SELL,-8881.678352355491,0.07585032122264801,2.4561149446733417
2024-09-02,SELL,-17463.125403882936,-0.7892242663709914,2.457781259084571
2024-09-03,SELL,-9110.706226348178,-0.07773657383246535,2.458336704303908
2024-09-04,BUY,31124.344849110348,0.21373530347277292,2.4588921528927283
2024-09-05,BUY,-4194.915826322045,-0.10404699963199038,2.459447604752337
2024-09-06,BUY,-7572.003700254485,-0.33907294271133814,2.4600030597867946
2024-09-09,SELL,-21907.55461645266,-0.6335048673963617,2.461669443019698
2024-09-10,SELL,-13939.96778869722,-0.5241485638021848,2.4622249098467774
2024-09-11,BUY,4208.4651970868,-0.20608608161987174,2.4627803794078704
2024-09-12,HOLD,4800.132424832089,-0.19211034582957698,2.463335851622109
2024-09-13,HOLD,30356.321527004475,0.2659016836276562,2.463891326410908
2024-09-18,BUY,20554.20547247003,0.8615493033760746,2.466668736375089
2024-09-19,BUY,10327.799090861809,0.2823767301569413,2.467224225081317
2024-09-20,BUY,17309.219834802905,0.43901147899134685,2.4677797158709978
2024-09-23,HOLD,13212.893637658563,1.2164554796147753,2.469446200125693
2024-09-24,SELL,42156.32837963104,0.2450721183081095,2.470001698642858
2024-09-25,BUY,87251.3502864798,-0.19913538007965137,2.4705571989488844
2024-09-26,SELL,-6799.042061803397,0.8204646961680329,2.471112700989834
2024-09-27,BUY,20856.368090629112,-0.22933382481018505,2.4716682047133243
2024-09-30,BUY,29049.22726488067,-0.08422700295429575,2.4733347254776583
2024-10-01,BUY,40837.00882291654,0.06796358824592286,2.4738902354371266
2024-10-02,BUY,-14648.741645809263,0.3550706727085906,2.474445746839101
2024-10-03,BUY,-716.4070768379606,-0.7138460645810585,2.4750012596396744
2024-10-04,HOLD,21448.52110195253,0.7248513452278837,2.4755567737962187
2024-10-07,BUY,12681.254164696671,0.7693652728626432,2.4772233239938526
2024-10-08,BUY,2599.1133174877614,0.020466774104255236,2.477778843172369
2024-10-09,SELL,-7126.846632482484,0.2593402003998935,2.478334363511699
2024-10-10,BUY,6315.524222373497,-0.08074257062404833,2.478889884976177
2024-10-11,BUY,22104.262599948328,0.11089413411837779,2.47944540753119
2024-10-14,SELL,-21044.19132375717,0.22617016274730783,2.4811119814084246
2024-10-15,HOLD,-3835.2402949323878,-0.03220570870003936,2.481667507999412
2024-10-16,BUY,7514.7384486198425,-0.16802073854644828,2.482223035522606
2024-10-18,BUY,26753.167049406096,-0.9398866677764905,2.4833340932508468
2024-10-21,SELL,-13590.652707099915,0.6524160800678414,2.485000686139518
2024-10-22,BUY,994.7223777770996,0.06749083490975583,2.4855562186781572
2024-10-23,BUY,21417.13620472094,-0.0017921402358789251,2.486111751963877
2024-10-24,BUY,25194.499902725685,0.44011739791878224,2.4866672859732994
2024-10-25,BUY,25068.789117335808,-0.047096983031225115,2.487222820683747
2024-10-28,SELL,8473.154900550377,0.47450057285836067,2.4888894288045895
2024-10-29,SELL,8907.728049756493,1.3263285486270204,2.4894449661057236
2024-10-30,BUY,37349.39081859309,-1.3796985105070991,2.490000504004347
2024-10-31,SELL,-37086.73382759094,1.566386154863053,2.4905560424815922
2024-11-01,BUY,19877.72212028457,-0.4646865231647146,2.491111581519165
2024-11-04,SELL,-20547.95836925134,0.7685045400829593,2.4927782018191333
2024-11-05,SELL,-16239.351075177081,0.11401539152987583,2.4933337429259375
2024-11-06,SELL,-17748.994955061004,0.04206247358863324,2.4938892845096134
2024-11-07,BUY,5819.923400881235,-0.2774166919699561,2.494444826554967
2024-11-08,BUY,17267.171305652708,-0.5543017984601661,2.4950003690472693
2024-11-11,SELL,10306.581837653182,0.15971168380268796,2.49666699906528
2024-11-12,HOLD,20883.012697220314,-0.04795704497257969,2.4972225432069313
2024-11-13,HOLD,9430.595473291352,0.9129338326557601,2.497778087728405
2024-11-14,SELL,9874.478650094476,0.5693631382755138,2.4983336326174923
2024-11-18,BUY,9678.824722289108,-0.33169833036965635,2.5005558156187706
2024-11-19,SELL,-27336.320710184053,-0.508390902645206,2.5011113621756147
2024-11-20,HOLD,3607.4293880476616,-0.02452785117585954,2.5016669090343644
2024-11-21,BUY,-13499.202084538992,-0.9153219601130913,2.50222245618523
2024-11-22,SELL,8979.680529592093,-0.11672997524156958,2.502778003618727
2024-11-25,SELL,-38736.36407661252,-0.32705676706602516,2.5044446475245516
2024-11-26,HOLD,20968.911045070738,0.393434320907482,2.505000195999525
2024-11-27,BUY,14866.109189035371,0.2069630597112404,2.505555744713981
2024-11-28,SELL,18245.235659601167,0.2795758510709456,2.506111293660085
2024-11-29,HOLD,1049.784948346205,-0.3623289883743386,2.5066668428302505
2024-12-02,BUY,21369.639233591966,-0.7809513090632603,2.5083334916127984
2024-12-03,BUY,33727.00522804307,-0.6016846965952505,2.508889041608024
2024-12-04,HOLD,41917.6387882228,0.16327957618229583,2.509444591792828
2024-12-05,HOLD,14445.704138755798,0.31952987769643393,2.510000142160954
2024-12-06,HOLD,15553.593981742393,-0.40640611692353,2.5105556927063466
2024-12-09,BUY,23569.789713855833,-0.23616880316967848,2.512222345348428
2024-12-10,BUY,1319.9390869182535,0.49744044858219816,2.512777896546101
2024-12-11,BUY,-5223.1796116847545,0.93381192760984,2.513333447893541
2024-12-12,HOLD,9420.615693092812,0.6664173849063149,2.5138889993857636
2024-12-13,BUY,65747.78541040281,-1.2268090183901847,2.514444551017945
2024-12-16,BUY,82911.27889108565,-0.7278579038231925,2.516111206708307
2024-12-17,BUY,-2988.3167977314442,0.9110504231595984,2.5166667588551204
2024-12-18,BUY,21431.22715950152,-0.35889149177958934,2.5172223111200083
2024-12-19,HOLD,11583.670553685166,-0.7496481046606052,2.5177778634990076
2024-12-20,BUY,66344.83403730253,-1.7631073886111626,2.518333415988285
2024-12-23,SELL,47211.07368945982,0.046428404979104165,2.520000074081291
2024-12-24,BUY,54019.642072679475,-1.1048675046384515,2.520555626975773
2024-12-26,HOLD,34963.633681295905,0.2590475243266388,2.5216667330402895
2024-12-27,HOLD,-3941.676934241317,1.5321275459571404,2.5222222862041406
2024-12-30,BUY,67173.92402457958,0.8224068233185111,2.5238889461870473
2024-12-31,BUY,53518.775402067695,-0.7958413087603811,2.5244444996692934
2025-01-01,HOLD,0.0,0.0,2.5250000532244825
2025-01-02,BUY,62869.69793319842,0.1715821102178161,2.525555606850125
2025-01-03,SELL,-65074.332718846854,-0.128235365925633,2.5261111605438153
2025-01-06,SELL,-29091.50566769112,-0.17343034705192828,2.527777822010281
2025-01-07,SELL,-31117.615255353507,0.7116248361406008,2.528333375953647
2025-01-08,BUY,9617.100887295324,0.2401687802968011,2.52888892995417
2025-01-09,SELL,-29523.17253159918,-0.26304178143239376,2.5294444840098835
2025-01-10,BUY,13428.468571184203,0.6540062475746344,2.530000038118888
2025-01-13,BUY,0.0,0.0,2.531666700747571
2025-01-14,HOLD,0.0,0.0,2.532222255051965
2025-01-15,BUY,50711.87775611691,0.29072423759026744,2.532777809401056
2025-01-16,BUY,29642.065286640078,-0.7291674421160854,2.5333333637932927
2025-01-17,BUY,11896.625704762992,-0.11705459453661415,2.533888918227179
2025-01-20,BUY,11012.378275395837,0.2527188852222917,2.535555581764494
2025-01-21,BUY,38664.299134729896,0.4505433786257118,2.536111136350977
2025-01-22,HOLD,46887.256831166334,0.46291016405974883,2.5366666909723423
2025-01-23,BUY,77581.87199831381,-1.7744204896245064,2.53722224562737
2025-01-24,SELL,-29516.855574608315,-0.3106799481752964,2.537777800314882
2025-01-27,BUY,33535.918293476105,-0.5628675835744668,2.5394444645611327
2025-01-28,BUY,41671.4464421249,-1.017190994676076,2.5400000193675796
2025-01-29,BUY,36570.818907264154,-1.7751856065775562,2.5405555742011936
2025-01-30,BUY,23789.399117466062,-0.7223994049472937,2.5411111290610178
2025-01-31,BUY,-690.4936056118459,-0.2138956113558632,2.541666683946126
2025-02-03,SELL,-32361.025610926095,0.017126828719415954,2.543333348744385
2025-02-05,SELL,-109227.67328929482,0.033068594636576076,2.54444445872074
2025-02-06,BUY,19393.11398649076,-0.09684314223581403,2.545000013739841
2025-02-07,BUY,57259.923075200524,-0.39854767641711586,2.545555568778584
2025-02-10,SELL,-48579.469486238435,0.8429173222172515,2.5472222340057895
2025-02-11,SELL,-45469.36214494519,0.0726213252896013,2.5477777891163442
2025-02-13,HOLD,61210.18875932554,-0.8782024530067378,2.5488888993860046
2025-02-14,BUY,96962.3827781668,-1.1883478018254845,2.5494444545439574
2025-02-17,BUY,53559.993523599114,-0.20609991056084187,2.55111112010381
2025-02-18,SELL,26116.46504497528,-0.18615698547921333,2.551666675317395
2025-02-19,SELL,-29655.096886157524,0.045350290823653605,2.5522222305436584
2025-02-20,SELL,-48905.77202367922,0.2611859933217553,2.552777785782145
2025-02-21,HOLD,501.1942863492295,0.5873198174767946,2.5533333410324106
2025-02-24,SELL,-50009.35644531343,0.25478428320386826,2.555000006849708
2025-02-25,SELL,-57432.433593749534,-0.28131123808247116,2.5555555621429837
2025-02-26,BUY,0.0,0.0,2.556111117446055
2025-02-27,BUY,13127.866108415183,-0.39060468604781295,2.556666672758566
2025-02-28,SELL,-1570.6664772029035,0.7202289009844987,2.5572222280801724
2025-03-03,SELL,-71802.98075914197,0.1299117343943168,2.558888894096311
2025-03-04,HOLD,-31940.441894529387,-0.6018352191713205,2.5594444494511017
2025-03-05,BUY,57194.190841670614,-0.2818883554426721,2.560000004813445
2025-03-06,HOLD,-7048.124710082542,0.10350021494339723,2.560555560183064
2025-03-07,HOLD,12757.314102174249,-0.5916425993578667,2.561111115559691
2025-03-10,SELL,-24758.197280886117,0.09081510834243467,2.562777781729098
2025-03-11,SELL,-42098.44962692307,-0.6345256857297921,2.5633333371312776
2025-03-12,BUY,50350.54750061408,-0.5562871070788011,2.5638888925392678
2025-03-14,SELL,-11280.225955964532,0.43423351662652543,2.565000003371831
2025-03-17,SELL,-49049.429248810746,0.04785224271605104,2.566666669659141
2025-03-18,SELL,-48482.40264892578,-0.06813955774600533,2.5672222250977526
2025-03-19,SELL,-466.61665343958884,0.4284675657955206,2.567777780540827
2025-03-20,BUY,58152.39013480907,0.14696632988968616,2.5683333359881977
2025-03-21,BUY,42840.95556163741,0.029528842139758815,2.568888891439704
2025-03-24,SELL,-10302.361533164978,0.17070015435758368,2.570555557817528
2025-03-25,SELL,3365.3042888659984,-0.13393764420113197,2.5711111132840934
2025-03-26,SELL,-20607.76149368519,0.3241733832207494,2.5716666687540783
2025-03-27,HOLD,6839.282752989791,0.15883073392299885,2.572222224227354
2025-03-28,BUY,-1360.252496718429,-0.4845985602356828,2.5727777797037987
2025-03-31,HOLD,0.0,0.0,2.574444446150971
2025-04-01,BUY,42854.55576515291,-1.016539557728957,2.57500000163894
2025-04-02,HOLD,25015.856376646552,-0.564770098698042,2.5755555571295243
2025-04-03,SELL,-73464.14949607523,-0.19446231096706956,2.5761111126226255
2025-04-04,SELL,-67468.35022926424,-0.19582292750243147,2.5766666681181483
2025-04-07,SELL,-116627.00975227542,-2.0823566022094235,2.578333334618346
2025-04-08,BUY,106845.01749706315,0.8815339537169287,2.5788888901226716
2025-04-09,SELL,-69242.52213954832,-0.08482220208825275,2.5794444456289938
2025-04-10,BUY,144456.5694751721,1.7981444840686533,2.5800000011372357
2025-04-11,SELL,-19283.655311583076,-0.004418362539593268,2.580555556647325
2025-04-14,HOLD,0.0,0.0,2.582222223187985
2025-04-15,SELL,0.0,0.0,2.5827777787047848
2025-04-16,BUY,23268.093909265008,-0.10626887747000602,2.5833333342231053
2025-04-17,BUY,2394.455078125,-0.5132275778916173,2.583888889742888
2025-04-21,BUY,9251.38931178907,-0.3633017212766432,2.5861111118355513
2025-04-22,SELL,-22083.155652999878,0.024581991654515356,2.586666667361845
2025-04-23,SELL,-9452.781339643989,0.36025671602124554,2.5872222228892947
2025-04-24,SELL,11916.028908730485,-0.1116137448983423,2.587777778417856
2025-04-25,BUY,24910.104869840667,-0.20165784927079766,2.588333333947485
2025-04-28,SELL,-55742.675166130066,2.2389566854106424,2.590000000542379
2025-04-29,SELL,7216.768545151688,0.1482145579461358,2.5905555560758846
2025-04-30,SELL,-17350.4569063182,-0.025335695231931687,2.591111111610267
2025-05-01,HOLD,-2521806.194376942,82.69368578350857,2.591666667145492
2025-05-02,BUY,2528842.7479553176,-479.2726856074236,2.592222222681528
2025-05-05,SELL,9097.011270523071,0.27442474970276187,2.5938888892941847
2025-05-06,BUY,8711.267097472679,-0.06775156174614327,2.594444444833157
2025-05-07,SELL,-23454.688915252686,-0.10893896045740536,2.595000000372793
2025-05-08,BUY,10509.389122010209,0.1084446999485289,2.595555555913067
2025-05-09,HOLD,355.63667964888737,0.04535360438338021,2.5961111114539546
2025-05-12,SELL,0.0,0.0,2.597777778080058
2025-05-13,HOLD,0.0,0.0,2.5983333336231667
2025-05-14,BUY,56495.096662998665,-0.21052112754769148,2.598888889166776
2025-05-15,HOLD,23038.561134337448,0.5613885095131499,2.5994444447108678
2025-05-16,HOLD,-6815.831443786621,0.7393011782486081,2.6000000002554224
2025-05-19,SELL,-10545.341707226355,0.6349474942473732,2.6016666668916844
2025-05-20,SELL,-14828.310266973916,-0.017924482015785337,2.602222222437915
2025-05-21,SELL,6993.214108467568,-0.11784589750885033,2.602777777984524
2025-05-22,BUY,17904.398455141112,-0.032581393152120164,2.6033333335314968
2025-05-23,HOLD,4009.745204926934,-0.13702413263998459,2.603888889078817
2025-05-26,HOLD,7042.829567432404,-0.2896680073132707,2.605555555722739
2025-05-27,HOLD,4748.953839781228,1.297924596271982,2.6061111112713222
2025-05-28,BUY,8128.590490338393,-0.063949966409238,2.6066666668201908
2025-05-29,SELL,27934.673404694535,0.021336807858918228,2.607222222369332
2025-05-30,SELL,22151.332183838356,-0.32799051041876304,2.607777777918736
2025-06-02,BUY,79882.76909208298,-1.424323327396948,2.60944444456842
2025-06-03,BUY,80148.5857181549,-0.52915667753477,2.610000000118773
2025-06-04,BUY,25027.67968797451,-0.19176136958016787,2.61055555566934
2025-06-05,BUY,25401.158786773216,-0.22469512217324628,2.611111111220112
2025-06-06,HOLD,-13957.877374646254,0.200552735959314,2.611666666771081
2025-06-09,BUY,19323.267822263762,0.06859025179746236,2.6133333334250923
2025-06-11,BUY,40427.57302093599,0.2985381683163091,2.6144444445286146
2025-06-12,BUY,8480.108563900925,-0.45646207053284815,2.6150000000806095
2025-06-13,SELL,-42979.68047619006,-0.335331294314245,2.615555555632752
2025-06-16,HOLD,-15009.212571621407,-0.26203099594808155,2.6172222222900072
2025-06-17,HOLD,-16488.47790956404,0.4116985498869963,2.617777777842682
2025-06-18,SELL,-48295.60817194171,0.31058328511033295,2.6183333333954777
2025-06-19,SELL,-45716.43349075038,-0.10684531628636362,2.6188888889483883
2025-06-20,BUY,65346.61943244934,-0.3870563308828512,2.619444444501409
2025-06-23,SELL,-78703.79903984023,0.2230249683784491,2.621111111161089
2025-06-24,BUY,89144.50377845578,0.14180072543914513,2.6216666667145083
2025-06-25,BUY,0.0,1.6577293091531553,2.6222222222680167
2025-06-26,BUY,115477.28985881852,-2.5398639216720476,2.6227777778216113
2025-06-27,SELL,-9976.367843625601,0.6226833053840308,2.623333333375288
2025-06-30,BUY,62072.52107477002,-0.472216205401943,2.625000000036779
2025-07-01,BUY,6574.153265000787,-0.3642408699331856,2.625555555590753
2025-07-02,BUY,39794.10328387935,-0.8226645616824735,2.626111111144793
2025-07-03,SELL,-14711.65082692774,0.1935604279719505,2.626666666698897
2025-07-04,SELL,-2104.5444831871428,0.40744693122478637,2.627222222253063
2025-07-07,HOLD,-5839.268859861419,-0.32137160990273195,2.628888888915903
2025-07-08,HOLD,11939.645244596992,-0.6772122396921709,2.6294444444702894
2025-07-09,BUY,36271.56663894793,-0.3228561842538724,2.6300000000247254
2025-07-10,SELL,0.0,0.0,2.6305555555792095
2025-07-11,BUY,75413.91968297772,0.29429809794867534,2.631111111133739
2025-07-14,BUY,81456.0144252791,0.37877593685595734,2.6327777777975814
2025-07-15,BUY,62313.14658880187,-0.3805810827573364,2.6333333333522746
2025-07-16,SELL,-39627.36005783267,0.4677666305255235,2.633888888907005
2025-07-17,BUY,38137.58023452805,-1.6993908802853674,2.6344444444617707
2025-07-18,SELL,23739.65875434829,-0.15042089059820185,2.6350000000165696
2025-07-21,HOLD,5722.7175388345495,-0.298043878749199,2.636666666681157
2025-07-22,HOLD,35009.87476348737,-0.7208384417844771,2.637222222236078
2025-07-23,BUY,32678.336856843438,-0.27541314622283597,2.637777777791026
2025-07-24,HOLD,30208.542341231834,-0.10754069448515313,2.638333333346
2025-07-25,BUY,46359.559320450295,-0.6910144066741841,2.6388888889009996
2025-07-28,BUY,9721.102949142456,0.09512445159407523,2.640555555566137
2025-07-29,SELL,5075.35652732756,-0.5086379951339315,2.641111111121227
2025-07-30,SELL,-6742.901054382324,0.15456004142333502,2.641666666676336
2025-07-31,BUY,17650.069061279763,-0.25874130827887587,2.642222222231465
2025-08-01,BUY,72713.29738330934,0.4911963528164476,2.6427777777866126
2025-08-04,SELL,-42837.10521364212,0.41715221350783205,2.6444444444521573
2025-08-05,SELL,-17376.9120216351,-0.037005770692211115,2.6450000000073715
2025-08-06,BUY,289.7693347921595,-0.04904042664616304,2.6455555555626
2025-08-07,HOLD,-11069.935708999168,0.23260833589928698,2.6461111111178424
2025-08-11,BUY,-6743.685123443138,0.15959842834560867,2.6483333333389445
2025-08-12,BUY,16164.193204877898,-0.37483314962725167,2.64888888889425
2025-08-13,SELL,-9696.475852966309,0.05360417677061635,2.649444444449566
2025-08-14,SELL,-12439.613049029838,-0.29306927000426475,2.650000000004893
2025-08-15,BUY,46616.8787350636,0.8117841509869717,2.65055555556023
2025-08-18,HOLD,43812.9494266524,0.6583829389332774,2.652222222226297
2025-08-19,BUY,-3032.0449619293213,1.048891641798022,2.6527777777816692
2025-08-20,BUY,16836.788202286232,0.39859803344242106,2.6533333333370503
2025-08-21,SELL,-16689.129469874315,0.46376554247076207,2.653888888892439
2025-08-22,SELL,-18254.26601600414,0.1412829655183856,2.6544444444478352
2025-08-25,SELL,-19812.699331284035,-0.29020297205953893,2.656111111114064
2025-08-26,SELL,9805.831722259521,-0.1381825314957119,2.6566666666694863
2025-08-27,BUY,30953.595335009042,-0.537298227573535,2.657222222224915
2025-08-28,BUY,-3732.389939310029,-0.18356852214944652,2.657777777780349
2025-08-29,BUY,27369.756563188508,-0.15704399989986406,2.6583333333357877
2025-09-01,SELL,4791.769838331733,-0.20596874941937182,2.6600000000021358
2025-09-02,SELL,-29240.99349975586,-0.010056904539557099,2.660555555557594
2025-09-03,SELL,-24648.534898758866,0.22302424190970838,2.6611111111130574
2025-09-04,SELL,-4750.734697340522,0.11541919741983042,2.6616666666685247
2025-09-08,SELL,-19697.653917314485,-0.33423897960978,2.6638888888904306
2025-09-09,SELL,-33466.09641456418,-0.1814944827281062,2.664444444445916
2025-09-10,SELL,9988.408498764504,0.33666035202379874,2.6650000000014042
2025-09-11,SELL,-13761.81234741211,-0.3910000695500848,2.665555555556896
2025-09-12,SELL,-1510.2989559182897,-0.18372209123304062,2.6661111111123903
2025-09-15,SELL,-31904.94328689482,-0.4654631735242609,2.667777777778889
2025-09-16,BUY,36008.28297758009,0.28509616501639634,2.6683333333343935
2025-09-17,BUY,23298.277715684846,0.011260039695404345,2.6688888888899003
2025-09-18,BUY,56660.24013137678,-0.25370950490692934,2.6694444444454093
2025-09-19,BUY,14878.31021118071,0.05094990817555711,2.6700000000009205
2025-09-22,HOLD,25738.87450790452,0.3868239968646714,2.6716666666674653
2025-09-23,BUY,19724.78449726058,-0.21551592632351735,2.6722222222229846
2025-09-24,BUY,23597.197907924652,-0.44086052000329445,2.6727777777785047
2025-09-25,BUY,22124.585052968003,-0.17874908257704547,2.6733333333340266
2025-09-26,BUY,6673.183221814688,-0.012466323217141806,2.6738888888895502
2025-09-29,BUY,-2046.188814160414,0.17386524747349252,2.6755555555561292
2025-09-30,HOLD,-1437.021518707741,0.15402265163330098,2.6761111111116582
2025-10-01,HOLD,6597.54062080197,0.042237805405598294,2.676666666667188
2025-10-02,BUY,23867.58349990798,-0.41703352171762464,2.6772222222227198
2025-10-03,BUY,6730.767986296676,0.47918135961000363,2.6777777777782523
2025-10-07,SELL,-8894.89395713713,0.2762611008685911,2.680000000000392
2025-10-08,HOLD,-12590.00966453366,-0.15799683093526973,2.6805555555559293
2025-10-09,BUY,-13159.046396255959,0.3002693585049565,2.681111111111467
2025-10-10,HOLD,26807.646488190163,0.39139241004138015,2.681666666667006
2025-10-13,SELL,-2403.7644882192835,-0.2426067930469955,2.6833333333336276
2025-10-14,BUY,17955.949195859022,-0.13499923290720695,2.683888888889169
2025-10-15,HOLD,-1490.2920455923304,-0.3934289198168073,2.6844444444447113
2025-10-16,BUY,26850.921072006226,-0.1878461459870806,2.6850000000002545
2025-10-17,HOLD,24766.5848731976,0.0008313394573411514,2.685555555555798
2025-10-21,BUY,40060.53482818883,-0.6023581615607121,2.6877777777779777
2025-10-22,SELL,-14575.018754960969,0.223496539409207,2.688333333333524
2025-10-23,SELL,5958.553873539902,-0.2660485816352032,2.6888888888890703
2025-10-24,BUY,-4083.7505707740784,0.054165131455219395,2.689444444444617
2025-10-27,SELL,-8026.641796588898,0.016504630627345307,2.6911111111112604
2025-10-28,SELL,-14040.326660634018,-0.5122596371995414,2.6916666666668085
2025-10-29,SELL,13940.597131730057,-0.20489921254815968,2.6922222222223575
2025-10-30,SELL,-5524.618843078613,0.0014518110853289912,2.692777777777907
2025-10-31,SELL,-5334.06774520874,0.30517650403218965,2.6933333333334564
2025-11-03,BUY,22456.19641494751,0.09387386403256759,2.695000000000106
2025-11-04,SELL,-5267.449108123779,0.07277102771184873,2.6955555555556567
2025-11-05,HOLD,-3589782.0900592776,83.71930755729565,2.6961111111112075
2025-11-06,BUY,3622956.4788265172,-518.0008063605762,2.6966666666667587
2025-11-07,SELL,26169.850433351472,0.5226896025573025,2.69722222222231
2025-11-10,BUY,55862.591566084884,0.5722549152949785,2.6988888888889644
2025-11-11,BUY,38453.92617988493,-0.4346335168998072,2.6994444444445165
2025-11-12,SELL,627.2268743524328,0.43016740514900675,2.7000000000000686
2025-11-13,SELL,-43178.8305931082,-0.5435497880691975,2.7005555555556207
2025-11-14,HOLD,-3324.387669561431,-0.2684007421616452,2.7011111111111727
2025-11-17,HOLD,-7613.995910644531,-0.22938589472241144,2.702777777777831
2025-11-18,SELL,-34757.687338831834,0.27119005685515285,2.7033333333333838
2025-11-19,SELL,-13835.136839865707,0.08360539974096026,2.703888888888937
